,name,external_id,external_id_source,lat,lng,address,minimum_age,url
0,Downtown Tucson,562654837411383,facebook_places,32.221721481956,-110.96865654403,0.1mi · Downtown Tucson,,https://www.instagram.com/explore/locations/562654837411383
1,"Saguaro National Park, Tucson Arizona",648372615536605,facebook_places,32.2192028,-110.9705222,<0.1mi,,https://www.instagram.com/explore/locations/648372615536605
2,"Tucson, Arizona",109570449061083,facebook_places,32.219,-110.9708,<0.1mi,,https://www.instagram.com/explore/locations/109570449061083
3,Children's Museum Tucson,182836631750874,facebook_places,32.219195,-110.969215,"<0.1mi · 200 S 6th Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/182836631750874
4,Cathedral of Saint Augustine,219977018086240,facebook_places,32.21935,-110.97116,<0.1mi · 192 S Stone Ave,,https://www.instagram.com/explore/locations/219977018086240
5,Armory Park,857160197699489,facebook_places,32.215954,-110.966304,"0.4mi · 221 S 6th Ave, Armory Park, Tucson",,https://www.instagram.com/explore/locations/857160197699489
6,Tucson Parade of Lights,152792428678182,facebook_places,32.21907,-110.96915,"<0.1mi · 220 S. 6th Avenue, Downtown Tucson",,https://www.instagram.com/explore/locations/152792428678182
7,Downtown Tucson,283507751922,facebook_places,32.22318,-110.97107,"0.2mi · 100 N. Stone Avenue, Suite 101, Tucson, Arizona",,https://www.instagram.com/explore/locations/283507751922
8,"Tucson, Arizona",2056643491290428,facebook_places,32.219,-110.9708,<0.1mi,,https://www.instagram.com/explore/locations/2056643491290428
9,Tucson Scottish Rite,699986073366526,facebook_places,32.2196586,-110.9698245,"<0.1mi · 160 S Scott Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/699986073366526
10,Tucson,103306668493204,facebook_places,32.219,-110.9708,<0.1mi,,https://www.instagram.com/explore/locations/103306668493204
11,"The Rialto Theatre/Tucson, Arizona",8309803659,facebook_places,32.2217216,-110.9664535,"0.2mi · 318 E. Congress Street, Tucson, Arizona",,https://www.instagram.com/explore/locations/8309803659
12,Fox Tucson Theatre,79274587995,facebook_places,32.2220224,-110.9716152,"0.2mi · 17 W Congress St, Tucson, Arizona",,https://www.instagram.com/explore/locations/79274587995
13,"Barrio Historico, Tucson",729454373790821,facebook_places,32.220621,-110.971202,<0.1mi · 100 S Stone Ave,,https://www.instagram.com/explore/locations/729454373790821
14,"Lemmon Lookout Trail, Mount Lemmon, AZ",111708896913825,facebook_places,32.293850357725,-110.83425275842,9.4mi,,https://www.instagram.com/explore/locations/111708896913825
15,Stillwell House,177860442739,facebook_places,32.2200821,-110.967401,"0.2mi · 134 S 5th Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/177860442739
16,Tucson Children'smuseum,103038761084966,facebook_places,32.2193764,-110.9691944,<0.1mi,,https://www.instagram.com/explore/locations/103038761084966
17,Hotel Congress,156912258452,facebook_places,32.222248,-110.966648,"0.3mi · 311 E Congress St, Tucson, Arizona",,https://www.instagram.com/explore/locations/156912258452
18,4th Avenue,132856003473680,facebook_places,32.2019504,-110.8427575,7.5mi,,https://www.instagram.com/explore/locations/132856003473680
19,SculptureTucson.Org,108711129795551,facebook_places,32.2204,-110.96855,"<0.1mi · 3420 East River Road, Tucson, Arizona",,https://www.instagram.com/explore/locations/108711129795551
20,Cobra Arcade Tucson,275969249559252,facebook_places,32.2220663,-110.9699604,"0.1mi · 63 E. Congress, Tucson, Arizona",,https://www.instagram.com/explore/locations/275969249559252
21,Aaron Masonic Lodge #49 F&AM,219339061410796,facebook_places,32.219694433988,-110.96998726422,"<0.1mi · 160 S Scott Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/219339061410796
22,Temple of Music and Art,137835289612333,facebook_places,32.217875987303,-110.97007340637,"0.1mi · 330 S Scott Ave, Tucson, AZ",,https://www.instagram.com/explore/locations/137835289612333
23,"The Leo Kent Hotel, Tucson, a Tribute Portfolio Hotel",109725398585493,facebook_places,32.221282,-110.971946,"0.1mi · 1 South Church Avenue, Tucson",,https://www.instagram.com/explore/locations/109725398585493
24,Mt Lemmon Windy Point,109692070659178,facebook_places,32.219,-110.9708,<0.1mi,,https://www.instagram.com/explore/locations/109692070659178
25,La Chingada Cocina Mexicana,111552197105711,facebook_places,32.2230925,-110.9696029,"0.2mi · 110 E Pennington St., Tucson",,https://www.instagram.com/explore/locations/111552197105711
26,T.E.P  Building,111563999025484,facebook_places,32.220959338169,-110.96917593142,<0.1mi,,https://www.instagram.com/explore/locations/111563999025484
27,Penca,395002793921380,facebook_places,32.2210061,-110.9700256,"<0.1mi · 50 E Broadway Blvd, Tucson, Arizona",,https://www.instagram.com/explore/locations/395002793921380
28,Charro Steak & Del Rey,1669005520011809,facebook_places,32.2209893,-110.9672603,"0.2mi · 188 E Broadway Blvd, Tucson, Arizona",,https://www.instagram.com/explore/locations/1669005520011809
29,Down Town Tuc,211788238939531,facebook_places,32.221037160257,-110.97017580387,"<0.1mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/211788238939531
30,36Th Street Trailhead,130810860410475,facebook_places,32.195086721361,-111.03734549145,0.2mi,,https://www.instagram.com/explore/locations/130810860410475
31,"Ward 1, Tucson, Arizona",120186774801227,facebook_places,32.226094272949,-111.00824427801,2.8mi,,https://www.instagram.com/explore/locations/120186774801227
32,Westside Development,107373972942983,facebook_places,32.192295248292,-111.02224879225,"0.8mi · Westside Development, Tucson",,https://www.instagram.com/explore/locations/107373972942983
33,Starr Pass,501378416698906,facebook_places,32.208044,-111.03917,"1.1mi · Starr Pass, Tucson",,https://www.instagram.com/explore/locations/501378416698906
34,"Starr Pass, Tucson, Arizona",383194265090842,facebook_places,32.208252805315,-111.0406371347,1.1mi,,https://www.instagram.com/explore/locations/383194265090842
35,University of Arizona,171384662888334,facebook_places,32.234150596172,-110.94910101383,5.8mi,,https://www.instagram.com/explore/locations/171384662888334
36,El Tour de Tucson,251676538179986,facebook_places,,,,,https://www.instagram.com/explore/locations/251676538179986
37,Tumamoc Hill,137403759616229,facebook_places,32.21279687601,-111.00621331484,2.2mi,,https://www.instagram.com/explore/locations/137403759616229
38,JW Marriott Tucson Starr Pass Resort & Spa,176563569060440,facebook_places,32.2160138,-111.0502987,"1.8mi · 3800 W. Starr Pass Boulevard, Tucson, Arizona",,https://www.instagram.com/explore/locations/176563569060440
39,Richard Genser Trail Starr Pass -Tucson,262090893909192,facebook_places,32.205322553787,-111.04662327773,1.1mi,,https://www.instagram.com/explore/locations/262090893909192
40,Starr Pass Mtb Trails,387207958083205,facebook_places,32.204606180011,-111.01960829151,1.3mi,,https://www.instagram.com/explore/locations/387207958083205
41,Starr Pass Trailhead,231174810322964,facebook_places,32.21578760473,-111.04997083089,"1.8mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/231174810322964
42,"A Mountain Community, Tucson",423975354469747,facebook_places,32.200099065292,-111.00409549812,1.9mi,,https://www.instagram.com/explore/locations/423975354469747
43,Starr Pass Country Club,208315439193033,facebook_places,32.208888,-111.042955,"1.2mi · Tucson, AZ",,https://www.instagram.com/explore/locations/208315439193033
44,A Mountain Sentinel Peak,148048082033701,facebook_places,32.208765914652,-110.9943704405,2.7mi · 1556 S Sentinel Peak Rd,,https://www.instagram.com/explore/locations/148048082033701
45,Reid Park Zoo,292747409308,facebook_places,32.2098547,-110.9207443,"6.8mi · 3400 E Zoo Ct, Tucson, Arizona",,https://www.instagram.com/explore/locations/292747409308
46,"Gates Pass, Saguaro National Park",170232859714802,facebook_places,32.2288678343,-110.999038528,"3.3mi · Tucson, AZ",,https://www.instagram.com/explore/locations/170232859714802
47,"Winter-haven, Tucson",500592263429791,facebook_places,32.268602818949,-110.93099651516,8.1mi,,https://www.instagram.com/explore/locations/500592263429791
48,Olive Garden Tucson Az,268667193194328,facebook_places,32.1836366,-111.0257186,"0.8mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/268667193194328
49,Kennedy Lake (Arizona),108073819221375,facebook_places,32.1811,-111.008,1.8mi,,https://www.instagram.com/explore/locations/108073819221375
50,Sentinel Peak,102515849801708,facebook_places,32.2106,-110.992,"2.8mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/102515849801708
51,Painted Hills Trailhead - Pima County Parks and Natural Resources,350266445796108,facebook_places,32.22257444028,-111.033699818,2.1mi,,https://www.instagram.com/explore/locations/350266445796108
52,Tucson Botanical Gardens,239736726777,facebook_places,32.248198812129,-110.90905642235,"8.3mi · 2150 N Alvernon Way, Tucson, Arizona",,https://www.instagram.com/explore/locations/239736726777
53,85713,647749968650986,facebook_places,32.193049958708,-111.00487486234,0.1mi,,https://www.instagram.com/explore/locations/647749968650986
54,A Mountain,480117742403144,facebook_places,32.199997,-111.004178,0.5mi · A Mountain,,https://www.instagram.com/explore/locations/480117742403144
55,Tucson,230415547718437,facebook_places,32.16251,-110.98814,"2.2mi · 1169 W Irvington Rd, Tucson",,https://www.instagram.com/explore/locations/230415547718437
56,Dessert Musseam At Tucson,157938574382670,facebook_places,32.177991,-110.9917824,1.2mi,,https://www.instagram.com/explore/locations/157938574382670
57,Cerro De La A,594692810552229,facebook_places,32.199667405828,-110.99920726087,0.5mi,,https://www.instagram.com/explore/locations/594692810552229
58,Kennedy Park,234080649944126,facebook_places,32.18081856825,-111.00462502047,0.8mi,,https://www.instagram.com/explore/locations/234080649944126
59,San Xavier Mission,549843005440344,facebook_places,32.16789585091,-110.97455685337,"2.4mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/549843005440344
60,Mision San Xavier,209323569234161,facebook_places,32.107065953519,-111.00779735659,5.9mi,,https://www.instagram.com/explore/locations/209323569234161
61,Zona 520,526500344173556,facebook_places,32.1809271,-110.9844269,1.3mi,,https://www.instagram.com/explore/locations/526500344173556
62,The Original Hideout,293637976656,facebook_places,32.187353348577,-111.00189147978,"0.4mi · 3000 S Mission Rd, Tucson, Arizona",,https://www.instagram.com/explore/locations/293637976656
63,The Missions At Sentinel Peak Apartments,148274175234577,facebook_places,32.19401,-110.99973,"0.2mi · 2410 S Mission Rd, Tucson, Arizona",,https://www.instagram.com/explore/locations/148274175234577
64,Silverlake Estates,123241521065564,facebook_places,32.195692600281,-110.993818185,0.6mi · 1325 W Silverlake Rd,,https://www.instagram.com/explore/locations/123241521065564
65,"South Tucson, Arizona",103826736323183,facebook_places,32.196111111111,-110.96888888889,0.3mi,,https://www.instagram.com/explore/locations/103826736323183
66,"Barrio Libre, Tucson",934245446634792,facebook_places,32.214182164567,-110.97257768248,1.5mi,,https://www.instagram.com/explore/locations/934245446634792
67,Dancing in the Streets AZ,174564037249,facebook_places,32.19099911222,-110.96932907407,"0.1mi · 88 W 38th St, South Tucson, Arizona",,https://www.instagram.com/explore/locations/174564037249
68,Healing Grace Christian Church,1761994517462338,facebook_places,32.191339586047,-110.96923112869,"<0.1mi · 30 W. 37th St, Tucson, Arizona",,https://www.instagram.com/explore/locations/1761994517462338
69,South 6Th Ave,1511848845707378,facebook_places,32.194725688697,-110.96838902671,0.2mi,,https://www.instagram.com/explore/locations/1511848845707378
70,South Park,925355877510301,facebook_places,32.193236,-110.952243,"1mi · South Park, Tucson",,https://www.instagram.com/explore/locations/925355877510301
71,Tucson A.Z,357252034319398,facebook_places,32.16167626958,-110.98758895168,2.4mi,,https://www.instagram.com/explore/locations/357252034319398
72,I10 At I19,132339496908710,facebook_places,32.1903028759,-110.974940462,"0.3mi · South Tucson, Arizona",,https://www.instagram.com/explore/locations/132339496908710
73,Cafe Santa Rosa,535542113147439,facebook_places,32.191980120208,-110.96796263187,"0.1mi · 2615 S. 6th Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/535542113147439
74,Tucson Mountain Park,564698060312789,facebook_places,32.20198,-111.12225,"8.9mi · Tucson Estates, Arizona",,https://www.instagram.com/explore/locations/564698060312789
75,Martinez Funeral Chapels,358374507670284,facebook_places,32.1926762,-110.9687284,"<0.1mi · 2580 S 6th Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/358374507670284
76,Taqueria Pico De Gallo,116187751735163,facebook_places,32.191998,-110.9686,"<0.1mi · 2618 S 6th Ave, Unit A, Tucson, Arizona",,https://www.instagram.com/explore/locations/116187751735163
77,"Barrio Libre, South Tucson",442826709084803,facebook_places,32.195837590929,-110.96623157277,0.3mi · W 27th St & S 9th Ave,,https://www.instagram.com/explore/locations/442826709084803
78,Good Deals,630527343806465,facebook_places,,,,,https://www.instagram.com/explore/locations/630527343806465
79,"Barrio Ochoa, Tucson, Arizona",290097591111061,facebook_places,32.203541899687,-110.97362314908,0.8mi,,https://www.instagram.com/explore/locations/290097591111061
80,Adult Rehab Center-Program,1017622894960537,facebook_places,32.1908518,-110.9681351,"0.2mi · 2717 S 6th Ave , Tucson, AZ",,https://www.instagram.com/explore/locations/1017622894960537
81,Interstate 10 West,158660357533185,facebook_places,32.194771833333,-110.97742773333,"0.5mi · Tucson, AZ",,https://www.instagram.com/explore/locations/158660357533185
82,Xtreme Off-road & Performance,110003961301469,facebook_places,32.193690303222,-110.96857650205,"0.1mi · 2632 S. 6th Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/110003961301469
83,Casa Lee,117236495003653,facebook_places,32.188875134446,-110.96998593222,"0.2mi · 2960 S 6th Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/117236495003653
84,U of A,181355418552348,facebook_places,32.18722,-110.9725,0.4mi,,https://www.instagram.com/explore/locations/181355418552348
85,Shawty's,188472367891531,facebook_places,32.189681829056,-110.97273783602,0.2mi,,https://www.instagram.com/explore/locations/188472367891531
86,Las Vistas,1629556573926628,facebook_places,32.186191294687,-110.93092243629,"0.6mi · Las Vistas, Tucson",,https://www.instagram.com/explore/locations/1629556573926628
87,Monte Limon,321493267966335,facebook_places,32.185565822227,-110.93815236205,0.5mi,,https://www.instagram.com/explore/locations/321493267966335
88,Pueblo Grande Park,150223741661762,facebook_places,32.1934146,-110.9339752,0.2mi,,https://www.instagram.com/explore/locations/150223741661762
89,"Tucson, Arizona, EEUU",706743376192432,facebook_places,32.184847010351,-110.91627503403,1.3mi,,https://www.instagram.com/explore/locations/706743376192432
90,Vista 36,227158747320278,facebook_places,32.192368381719,-110.93307230447,0.2mi,,https://www.instagram.com/explore/locations/227158747320278
91,Comunidad de Amor en Tucson AZ,267101177640,facebook_places,32.193143008995,-110.93891902568,"0.1mi · 2518 S. PLUMER AVE. TUCSON,AZ. 85713, Tucson, Arizona",,https://www.instagram.com/explore/locations/267101177640
92,The University of Arizona,1722740624676561,facebook_places,32.19657,-110.93535,"0.3mi · Tucson, AZ 85721",,https://www.instagram.com/explore/locations/1722740624676561
93,"Mexico Distrito Federal, Mexico",313619625355449,facebook_places,32.194366776311,-110.94016662791,0.2mi,,https://www.instagram.com/explore/locations/313619625355449
94,New Life Worship Center,362505747201711,facebook_places,32.19418,-110.93445,"0.2mi · 2568 E Menor Stra , Tucson, Arizona",,https://www.instagram.com/explore/locations/362505747201711
95,"Tucson, Arizona",107708739252630,facebook_places,32.221666666667,-110.92638888889,2.1mi,,https://www.instagram.com/explore/locations/107708739252630
96,Wat Lao,209702185715285,facebook_places,32.194276864944,-110.93058094707,0.4mi · 2447 S Treat Ave,,https://www.instagram.com/explore/locations/209702185715285
97,The Vistas,162511907205767,facebook_places,32.185729692039,-110.94154866207,0.5mi,,https://www.instagram.com/explore/locations/162511907205767
98,Tumamoc Trail,205899762768082,facebook_places,32.190803,-110.948872,0.7mi,,https://www.instagram.com/explore/locations/205899762768082
99,Rising Star Baptist Church,371021211035,facebook_places,32.1913998,-110.9316705,"0.3mi · 2800 E 36th St, Tucson, Arizona",,https://www.instagram.com/explore/locations/371021211035
100,Tuson Az,1112721022156637,facebook_places,32.19581,-110.91219,"1.5mi · Tucson, AZ",,https://www.instagram.com/explore/locations/1112721022156637
101,Mission San Xavier del Bac,1659906547650288,facebook_places,32.10686,-111.008348,"7.2mi · Tucson, AZ",,https://www.instagram.com/explore/locations/1659906547650288
102,Reid Park Tuscon Az,253969594714733,facebook_places,32.21043,-110.91878,"1.6mi · 900 S Randolph Way, Tucson, AZ",,https://www.instagram.com/explore/locations/253969594714733
103,"Davis-Monthan Air Force Base, Arizona",106989215998687,facebook_places,32.1664,-110.883,2.2mi,,https://www.instagram.com/explore/locations/106989215998687
104,Zoolights at Reid Park Zoo,885586838285978,facebook_places,32.209578432041,-110.92060370876,1.5mi,,https://www.instagram.com/explore/locations/885586838285978
105,"Catalina Foothills, Arizona",107534115935724,facebook_places,32.294,-110.884,7.1mi,,https://www.instagram.com/explore/locations/107534115935724
106,Zoo Lights At Reid Park Zoo's Holiday Festival Of Lights!,116717091779765,facebook_places,32.207059583052,-110.90972005764,1.1mi,,https://www.instagram.com/explore/locations/116717091779765
107,The Desert.,123349357773137,facebook_places,32.224089008447,-110.9354246196,"2.8mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/123349357773137
108,Davis Monthan AFB Inspection Gate,494442467707244,facebook_places,32.196780225001,-110.89951474375,0.4mi,,https://www.instagram.com/explore/locations/494442467707244
109,100-Acre Wood Bike Park,2168389513398514,facebook_places,32.1909899,-110.9089654,"0.3mi · 2681 S Alvernon Way, Tucson, Arizona",,https://www.instagram.com/explore/locations/2168389513398514
110,The Neighborhood,136376286716006,facebook_places,32.199474,-110.90753,"0.5mi · 3940 E 29th St., Tucson",,https://www.instagram.com/explore/locations/136376286716006
111,Saguaro National Park,108320205858254,facebook_places,32.180178857655,-110.7363871531,9.9mi · 3693 S Old Spanish Trl,,https://www.instagram.com/explore/locations/108320205858254
112,Reid Park,152419931484061,facebook_places,32.200003242762,-110.90629172095,"0.5mi · Tucson, AZ",,https://www.instagram.com/explore/locations/152419931484061
113,Pima Air & Space Museum,104133786289625,facebook_places,32.139833410812,-110.86583733559,4.3mi,,https://www.instagram.com/explore/locations/104133786289625
114,Tucson,116221982614677,facebook_places,32.1412299,-110.9009776,"3.5mi · Tucson, Arizona",,https://www.instagram.com/explore/locations/116221982614677
115,Ava Casino del Sol,173489322744668,facebook_places,32.1987644,-110.89411608,0.8mi,,https://www.instagram.com/explore/locations/173489322744668
116,Iglesia Apostolica de la Fe en Cristo Jesus en Tucson Arizona,114842648587551,facebook_places,32.16967,-110.96786,"4mi · 4529 S 6th Ave, Tucson, Arizona",,https://www.instagram.com/explore/locations/114842648587551
117,Reid Park Golf Course,149108638515200,facebook_places,32.209138676297,-110.91048262446,1.2mi,,https://www.instagram.com/explore/locations/149108638515200
118,Starr Pass Golf Course,810353512417529,facebook_places,32.21423920247,-111.03729494858,0.6mi,,https://www.instagram.com/explore/locations/810353512417529
119,Yetman Trail At Starr Pass,330428820844550,facebook_places,32.210877985236,-111.04443106846,0.6mi,,https://www.instagram.com/explore/locations/330428820844550
120,"Tucson Estates, Arizona",106065546090408,facebook_places,32.180555555556,-111.10944444444,4.7mi,,https://www.instagram.com/explore/locations/106065546090408
121,Starr Pass Golf Suites,111550635551119,facebook_places,32.20529,-111.03873,"0.2mi · 3645 W Starr Pass Blvd, Tucson",,https://www.instagram.com/explore/locations/111550635551119
122,Bear Wallow,139199532781956,facebook_places,32.229482930799,-111.02989413962,1.6mi,,https://www.instagram.com/explore/locations/139199532781956
123,Camino Del Oeste Trail Head,166982700129773,facebook_places,32.234190820473,-111.06270841938,2.5mi,,https://www.instagram.com/explore/locations/166982700129773
124,Bowen Trail At Starr Pass,219490468143219,facebook_places,32.21584144981,-111.05003398588,1.1mi,,https://www.instagram.com/explore/locations/219490468143219
125,JW Marriott Starr Pass Golf Club,215907218421260,facebook_places,32.208957280696,-111.04300403007,0.5mi,,https://www.instagram.com/explore/locations/215907218421260
126,"A Mountain, Tucson Az.",240059556820253,facebook_places,32.208698652722,-110.99416067483,0.5mi,,https://www.instagram.com/explore/locations/240059556820253
127,A- Mountain Neighborhood,202442569784780,facebook_places,32.206242800005,-111.00257551667,<0.1mi,,https://www.instagram.com/explore/locations/202442569784780
128,Tumamock Mountain,255690934498723,facebook_places,32.214044973373,-111.00540649339,0.6mi,,https://www.instagram.com/explore/locations/255690934498723
129,UofA,215845561794095,facebook_places,32.20583312,-111.00092257,0.1mi,,https://www.instagram.com/explore/locations/215845561794095
130,"Mont Lemon, Tucson, AZ",206427856206536,facebook_places,32.481963,-110.728454,25mi,,https://www.instagram.com/explore/locations/206427856206536
131,Greater Emmanuel Grace Apostolic Church,142217649133682,facebook_places,32.203507104782,-111.00497134098,"0.2mi · 1850 W San Marcos Blvd, Tucson, Arizona",,https://www.instagram.com/explore/locations/142217649133682
132,Tumamoc Hill Hiking Trail,2008542122701448,facebook_places,32.2260208,-111.0010264,"1.4mi · 1675 W Anklam Rd, AZ",,https://www.instagram.com/explore/locations/2008542122701448
133,The Top of Tumomoc Hill,627922380616413,facebook_places,32.214050983995,-111.00534896326,0.6mi,,https://www.instagram.com/explore/locations/627922380616413
134,A Mountain,152811574904858,facebook_places,32.210697575987,-110.99148513911,0.7mi,,https://www.instagram.com/explore/locations/152811574904858
135,Cholla High Magnet School,103737542997863,facebook_places,32.205517292668,-111.00906458456,0.4mi · 2001 W Starr Pass Blvd,,https://www.instagram.com/explore/locations/103737542997863
